"Plot Title: Maninjau-UPT"
"#","Date Time, GMT+07:00","Pressure, mbar (LGR S/N: 10099914, SEN S/N: 1037130)","Temp, °C (LGR S/N: 10099914, SEN S/N: 10084152)","RH, % (LGR S/N: 10099914, SEN S/N: 10084152)","Wind Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Gust Speed, m/s (LGR S/N: 10099914, SEN S/N: 10090367)","Solar Radiation, W/m² (LGR S/N: 10099914, SEN S/N: 10091900)","Wind Direction, ø (LGR S/N: 10099914, SEN S/N: 10093270)"
2570,03/28/18 08:00:00 AM,958.950,24.026,95.100,0.00,0.00,154.4,26.7
2571,03/28/18 08:05:00 AM,958.950,25.695,92.100,0.00,0.00,369.4,26.7
2572,03/28/18 08:10:00 AM,959.150,26.598,87.200,0.00,0.00,361.9,26.7
2573,03/28/18 08:15:00 AM,959.150,27.284,84.300,0.00,0.25,389.4,26.7
2574,03/28/18 08:20:00 AM,959.250,27.825,82.000,0.00,0.25,409.4,26.7
2575,03/28/18 08:25:00 AM,959.250,27.949,80.000,0.00,0.50,425.6,26.7
2576,03/28/18 08:30:00 AM,959.350,27.924,77.400,0.00,0.50,441.9,26.7
2577,03/28/18 08:35:00 AM,959.350,28.667,78.200,0.00,0.50,429.4,11.2
2578,03/28/18 08:40:00 AM,959.450,29.190,76.300,0.00,0.00,436.9,1.4
2579,03/28/18 08:45:00 AM,959.450,28.245,76.200,0.00,1.51,445.6,321.5
2580,03/28/18 08:50:00 AM,959.450,28.518,77.500,0.00,0.76,463.1,248.5
2581,03/28/18 08:55:00 AM,959.650,29.115,74.900,0.00,1.01,494.4,247.1
2582,03/28/18 09:00:00 AM,959.450,29.015,74.000,0.00,0.50,503.1,244.3
2583,03/28/18 09:05:00 AM,959.650,28.245,75.000,0.00,1.01,503.1,244.3
2584,03/28/18 09:10:00 AM,959.550,28.468,76.200,0.00,0.50,508.1,244.3
2585,03/28/18 09:15:00 AM,959.450,29.115,74.900,0.00,1.01,513.1,241.5
2586,03/28/18 09:20:00 AM,959.450,29.265,74.100,0.00,0.25,538.1,241.5
2587,03/28/18 09:25:00 AM,959.550,29.740,72.800,0.00,0.25,574.4,241.5
2588,03/28/18 09:30:00 AM,959.550,29.040,72.300,0.25,1.76,560.6,231.6
2589,03/28/18 09:35:00 AM,959.550,27.751,73.000,1.01,2.27,593.1,61.8
2590,03/28/18 09:40:00 AM,959.650,27.850,74.800,0.76,1.51,611.9,61.8
2591,03/28/18 09:45:00 AM,959.750,27.998,73.800,0.76,1.51,631.9,60.4
2592,03/28/18 09:50:00 AM,959.850,28.097,73.100,0.76,1.76,635.6,61.8
2593,03/28/18 09:55:00 AM,959.750,28.196,72.600,0.50,1.51,651.9,64.6
2594,03/28/18 10:00:00 AM,959.750,28.916,71.900,0.76,1.51,650.6,60.4
2595,03/28/18 10:05:00 AM,959.850,28.692,70.400,0.76,2.01,670.6,60.4
2596,03/28/18 10:10:00 AM,959.850,28.667,71.100,0.76,1.76,689.4,59.0
2597,03/28/18 10:15:00 AM,959.950,28.941,70.600,0.76,2.27,720.6,53.3
2598,03/28/18 10:20:00 AM,959.950,29.490,70.200,0.76,2.27,679.4,51.9
2599,03/28/18 10:25:00 AM,959.850,29.265,68.900,1.26,3.02,734.4,50.5
2600,03/28/18 10:30:00 AM,959.950,29.414,69.400,0.76,2.27,779.4,47.7
2601,03/28/18 10:35:00 AM,959.850,29.765,68.900,1.26,2.27,738.1,46.3
2602,03/28/18 10:40:00 AM,959.950,30.142,68.300,0.76,2.52,803.1,44.9
2603,03/28/18 10:45:00 AM,960.050,30.646,67.800,0.25,1.51,844.4,44.9
2604,03/28/18 10:50:00 AM,959.950,30.672,67.000,0.50,2.01,830.6,46.3
2605,03/28/18 10:55:00 AM,959.950,29.916,67.800,0.50,1.76,805.6,50.5
2606,03/28/18 11:00:00 AM,959.950,30.066,66.100,0.50,1.51,671.9,50.5
2607,03/28/18 11:05:00 AM,959.750,29.740,67.000,0.76,1.76,828.1,50.5
2608,03/28/18 11:10:00 AM,959.850,29.290,68.400,1.01,2.27,778.1,57.6
2609,03/28/18 11:15:00 AM,959.750,29.414,69.000,0.76,1.76,866.9,54.8
2610,03/28/18 11:20:00 AM,959.550,29.140,69.500,0.76,1.76,594.4,61.8
2611,03/28/18 11:25:00 AM,959.550,29.790,70.100,0.50,1.76,471.9,63.2
2612,03/28/18 11:30:00 AM,959.450,29.865,68.500,0.50,1.51,411.9,64.6
2613,03/28/18 11:35:00 AM,959.450,28.965,69.700,0.00,1.26,368.1,64.6
2614,03/28/18 11:40:00 AM,959.250,28.791,70.200,0.00,1.01,424.4,64.6
2615,03/28/18 11:45:00 AM,959.250,29.590,70.500,0.00,0.50,529.4,64.6
2616,03/28/18 11:50:00 AM,959.250,29.240,70.100,0.00,0.76,351.9,64.6
2617,03/28/18 11:55:00 AM,959.050,28.916,70.500,0.25,1.26,358.1,57.6
2618,03/28/18 12:00:00 PM,958.950,29.615,71.700,0.00,1.01,413.1,54.8
2619,03/28/18 12:05:00 PM,958.850,29.540,70.900,0.00,1.01,411.9,54.8
2620,03/28/18 12:10:00 PM,958.750,29.615,71.000,0.25,1.51,346.9,57.6
2621,03/28/18 12:15:00 PM,958.650,30.142,70.400,0.25,1.26,233.1,61.8
2622,03/28/18 12:20:00 PM,958.550,30.091,68.600,0.25,1.26,459.4,61.8
2623,03/28/18 12:25:00 PM,958.550,29.941,68.900,0.76,2.01,926.9,61.8
2624,03/28/18 12:30:00 PM,958.350,29.916,70.200,1.51,2.27,924.4,67.4
2625,03/28/18 12:35:00 PM,958.350,30.369,68.800,1.01,1.76,914.4,64.6
2626,03/28/18 12:40:00 PM,958.250,30.824,67.700,0.50,1.76,878.1,61.8
2627,03/28/18 12:45:00 PM,958.250,30.824,66.900,1.26,2.27,874.4,54.8
2628,03/28/18 12:50:00 PM,958.150,30.950,68.500,0.76,2.27,841.9,64.6
2629,03/28/18 12:55:00 PM,957.950,31.052,67.900,0.50,1.51,688.1,64.6
2630,03/28/18 01:00:00 PM,957.950,29.890,68.100,1.26,2.52,595.6,54.8
2631,03/28/18 01:05:00 PM,957.850,30.142,68.700,0.50,1.76,375.6,49.1
2632,03/28/18 01:10:00 PM,957.850,29.490,69.700,1.26,2.77,383.1,51.9
2633,03/28/18 01:15:00 PM,957.750,29.090,70.000,1.26,2.52,334.4,50.5
2634,03/28/18 01:20:00 PM,957.650,30.041,70.200,1.01,2.52,969.4,49.1
2635,03/28/18 01:25:00 PM,957.550,31.459,67.700,1.01,2.01,996.9,49.1
2636,03/28/18 01:30:00 PM,957.550,30.343,66.200,1.26,2.27,386.9,51.9
2637,03/28/18 01:35:00 PM,957.550,29.916,67.300,0.76,1.76,409.4,56.2
2638,03/28/18 01:40:00 PM,957.550,30.318,68.100,0.76,1.76,466.9,51.9
2639,03/28/18 01:45:00 PM,957.350,31.204,66.100,1.01,2.01,649.4,50.5
2640,03/28/18 01:50:00 PM,957.250,30.646,66.200,0.76,2.77,481.9,49.1
2641,03/28/18 01:55:00 PM,957.250,30.925,64.700,0.76,1.51,314.4,47.7
2642,03/28/18 02:00:00 PM,957.050,30.596,64.700,0.50,1.76,628.1,47.7
2643,03/28/18 02:05:00 PM,956.950,30.646,65.300,0.50,2.01,920.6,49.1
2644,03/28/18 02:10:00 PM,957.050,30.672,62.600,0.76,2.01,1121.9,59.0
2645,03/28/18 02:15:00 PM,956.950,31.001,63.600,0.76,2.27,875.6,59.0
2646,03/28/18 02:20:00 PM,956.950,31.510,64.100,1.01,2.01,953.1,57.6
2647,03/28/18 02:25:00 PM,957.050,30.824,64.300,1.76,3.02,430.6,60.4
2648,03/28/18 02:30:00 PM,956.850,30.167,66.300,1.76,2.52,523.1,59.0
2649,03/28/18 02:35:00 PM,956.750,29.090,71.100,2.52,5.54,275.6,57.6
2650,03/28/18 02:40:00 PM,956.650,29.165,74.300,3.02,6.04,285.6,57.6
2651,03/28/18 02:45:00 PM,956.650,29.315,71.900,2.01,3.27,231.9,57.6
2652,03/28/18 02:50:00 PM,956.550,29.040,73.300,1.26,3.02,528.1,56.2
2653,03/28/18 02:55:00 PM,956.450,29.715,74.100,1.76,3.02,306.9,59.0
2654,03/28/18 03:00:00 PM,956.450,28.345,74.700,1.76,4.03,151.9,61.8
2655,03/28/18 03:05:00 PM,956.450,28.221,76.200,1.76,3.53,249.4,61.8
2656,03/28/18 03:10:00 PM,956.350,28.617,76.000,1.76,2.77,241.9,59.0
2657,03/28/18 03:15:00 PM,956.250,28.518,75.700,1.76,3.78,798.1,61.8
2658,03/28/18 03:20:00 PM,956.150,30.520,73.900,1.51,4.28,733.1,50.5
2659,03/28/18 03:25:00 PM,956.050,31.128,72.100,1.01,3.02,536.9,54.8
2660,03/28/18 03:30:00 PM,956.150,29.165,71.600,1.51,2.77,259.4,59.0
2661,03/28/18 03:35:00 PM,956.050,28.667,74.700,1.76,3.78,225.6,53.3
2662,03/28/18 03:40:00 PM,956.050,28.816,77.100,2.77,4.78,228.1,54.8
2663,03/28/18 03:45:00 PM,955.950,28.270,78.900,3.27,5.54,263.1,56.2
2664,03/28/18 03:50:00 PM,955.950,28.791,79.500,3.78,6.30,659.4,57.6
2665,03/28/18 03:55:00 PM,955.850,28.965,77.700,4.03,6.04,608.1,60.4
2666,03/28/18 04:00:00 PM,955.950,28.941,76.500,2.77,5.04,584.4,56.2
2667,03/28/18 04:05:00 PM,955.850,28.941,77.200,2.77,4.53,519.4,56.2
2668,03/28/18 04:10:00 PM,955.950,29.090,78.400,3.53,5.29,576.9,59.0
2669,03/28/18 04:15:00 PM,955.950,29.565,77.700,3.27,5.04,589.4,59.0
2670,03/28/18 04:20:00 PM,955.950,29.865,76.300,2.52,4.28,544.4,57.6
2671,03/28/18 04:25:00 PM,955.850,28.221,77.200,2.52,4.53,169.4,57.6
2672,03/28/18 04:30:00 PM,955.850,28.990,79.400,2.77,4.78,519.4,57.6
2673,03/28/18 04:35:00 PM,955.850,30.117,76.600,1.76,4.03,499.4,54.8
2674,03/28/18 04:40:00 PM,955.850,28.866,76.100,2.52,5.54,173.1,56.2
2675,03/28/18 04:45:00 PM,955.850,27.702,80.200,4.03,6.55,196.9,59.0
2676,03/28/18 04:50:00 PM,955.850,28.320,81.500,4.53,7.30,459.4,59.0
2677,03/28/18 04:55:00 PM,955.850,28.543,80.300,4.03,5.79,439.4,59.0
2678,03/28/18 05:00:00 PM,955.950,28.617,80.500,3.78,6.04,371.9,59.0
2679,03/28/18 05:05:00 PM,956.050,28.270,80.500,3.78,5.54,368.1,59.0
2680,03/28/18 05:10:00 PM,956.150,28.394,81.200,3.27,5.79,339.4,59.0
2681,03/28/18 05:15:00 PM,956.150,28.320,79.800,3.02,5.54,174.4,56.2
2682,03/28/18 05:20:00 PM,956.050,27.407,81.700,3.02,4.53,144.4,59.0
2683,03/28/18 05:25:00 PM,956.050,27.186,83.700,3.02,5.29,115.6,59.0
2684,03/28/18 05:30:00 PM,956.150,26.818,85.100,4.03,5.79,94.4,60.4
2685,03/28/18 05:35:00 PM,956.250,26.769,84.100,3.53,5.54,69.4,59.0
2686,03/28/18 05:40:00 PM,956.150,26.793,84.400,3.27,5.54,66.9,59.0
2687,03/28/18 05:45:00 PM,956.350,26.549,84.600,3.78,5.54,55.6,59.0
2688,03/28/18 05:50:00 PM,956.450,26.426,85.800,3.53,5.79,48.1,59.0
2689,03/28/18 05:55:00 PM,956.550,26.378,84.900,3.02,4.78,38.1,61.8
2690,03/28/18 06:00:00 PM,956.750,26.085,86.500,3.27,5.79,20.6,59.0
2691,03/28/18 06:05:00 PM,956.750,26.012,87.600,4.53,6.30,16.9,60.4
2692,03/28/18 06:10:00 PM,956.950,26.036,88.200,3.53,6.04,16.9,60.4
2693,03/28/18 06:15:00 PM,956.950,25.963,88.500,3.78,5.79,20.6,59.0
2694,03/28/18 06:20:00 PM,957.050,25.720,89.800,4.28,6.55,5.6,59.0
2695,03/28/18 06:25:00 PM,957.050,25.623,90.500,3.78,6.55,3.1,60.4
2696,03/28/18 06:30:00 PM,957.150,25.574,91.400,3.27,5.54,0.6,60.4
2697,03/28/18 06:35:00 PM,957.050,25.598,90.400,2.52,4.28,0.6,59.0
2698,03/28/18 06:40:00 PM,957.250,25.647,90.100,2.52,5.04,0.6,59.0
2699,03/28/18 06:45:00 PM,957.350,25.598,90.400,2.77,5.29,0.6,59.0
2700,03/28/18 06:50:00 PM,957.450,25.477,90.400,3.02,5.29,0.6,61.8
2701,03/28/18 06:55:00 PM,957.450,25.744,88.500,2.27,4.03,0.6,60.4
2702,03/28/18 07:00:00 PM,957.550,25.550,89.800,2.77,4.53,0.6,60.4
2703,03/28/18 07:05:00 PM,957.550,25.550,88.700,2.77,5.04,0.6,59.0
2704,03/28/18 07:10:00 PM,957.450,25.307,90.200,3.78,6.04,0.6,61.8
2705,03/28/18 07:15:00 PM,957.450,25.162,91.000,3.78,6.04,0.6,64.6
2706,03/28/18 07:20:00 PM,957.550,25.234,90.800,2.77,5.54,0.6,64.6
2707,03/28/18 07:25:00 PM,957.650,25.186,89.700,3.53,5.54,0.6,64.6
2708,03/28/18 07:30:00 PM,957.650,25.258,89.500,2.77,4.53,0.6,67.4
2709,03/28/18 07:35:00 PM,957.650,25.234,89.000,1.26,3.02,0.6,70.2
2710,03/28/18 07:40:00 PM,957.650,25.210,88.200,1.51,3.27,0.6,67.4
2711,03/28/18 07:45:00 PM,957.850,25.210,87.900,0.76,2.77,0.6,68.8
2712,03/28/18 07:50:00 PM,957.950,24.944,87.700,0.00,1.76,0.6,75.8
2713,03/28/18 07:55:00 PM,957.950,24.653,88.400,0.00,0.50,0.6,96.9
2714,03/28/18 08:00:00 PM,958.050,24.412,89.300,0.25,1.76,0.6,96.9
2715,03/28/18 08:05:00 PM,958.050,24.219,90.500,0.25,1.26,0.6,96.9
2716,03/28/18 08:10:00 PM,958.050,24.098,91.100,0.00,0.76,0.6,96.9
2717,03/28/18 08:15:00 PM,958.150,24.002,91.600,0.00,1.51,0.6,96.9
2718,03/28/18 08:20:00 PM,958.150,23.881,92.000,0.00,0.76,0.6,96.9
2719,03/28/18 08:25:00 PM,958.150,23.857,92.100,0.00,0.76,0.6,96.9
2720,03/28/18 08:30:00 PM,958.250,23.809,91.900,0.00,0.00,0.6,96.9
2721,03/28/18 08:35:00 PM,958.350,23.833,92.900,0.00,0.50,0.6,98.3
2722,03/28/18 08:40:00 PM,958.350,23.785,93.400,0.00,0.00,0.6,98.3
2723,03/28/18 08:45:00 PM,958.450,23.641,93.200,0.00,0.00,0.6,98.3
2724,03/28/18 08:50:00 PM,958.450,23.665,93.100,0.25,2.01,0.6,193.7
2725,03/28/18 08:55:00 PM,958.650,23.689,92.700,0.25,1.51,0.6,265.3
2726,03/28/18 09:00:00 PM,958.750,23.641,92.300,0.00,0.50,0.6,263.9
2727,03/28/18 09:05:00 PM,958.750,23.521,93.400,0.25,1.26,0.6,148.8
2728,03/28/18 09:10:00 PM,958.850,23.545,92.900,0.00,1.01,0.6,103.9
2729,03/28/18 09:15:00 PM,958.950,23.376,94.100,0.50,1.76,0.6,124.9
2730,03/28/18 09:20:00 PM,958.950,23.497,93.900,0.76,2.01,0.6,133.4
2731,03/28/18 09:25:00 PM,958.950,23.665,93.500,1.26,4.03,0.6,109.5
2732,03/28/18 09:30:00 PM,959.050,24.146,91.500,1.01,2.77,0.6,94.1
2733,03/28/18 09:35:00 PM,959.250,23.978,91.500,0.00,1.26,0.6,101.1
2734,03/28/18 09:40:00 PM,959.250,23.833,92.100,0.00,0.00,0.6,101.1
2735,03/28/18 09:45:00 PM,959.350,23.689,93.200,0.00,0.00,0.6,101.1
2736,03/28/18 09:50:00 PM,959.450,23.641,93.400,0.00,0.50,0.6,101.1
2737,03/28/18 09:55:00 PM,959.450,23.689,92.600,0.00,0.00,0.6,101.1
2738,03/28/18 10:00:00 PM,959.450,23.641,93.200,0.00,0.00,0.6,101.1
2739,03/28/18 10:05:00 PM,959.550,23.713,93.000,0.00,1.01,0.6,101.1
2740,03/28/18 10:10:00 PM,959.550,23.497,93.600,0.00,0.00,0.6,101.1
2741,03/28/18 10:15:00 PM,959.750,23.497,94.100,0.00,0.50,0.6,109.5
2742,03/28/18 10:20:00 PM,959.850,23.448,93.800,0.25,1.76,0.6,183.9
2743,03/28/18 10:25:00 PM,959.850,23.352,94.400,0.00,0.00,0.6,185.3
2744,03/28/18 10:30:00 PM,959.850,23.232,95.100,0.00,0.00,0.6,185.3
2745,03/28/18 10:35:00 PM,959.950,23.208,94.400,0.00,0.00,0.6,185.3
2746,03/28/18 10:40:00 PM,959.950,23.160,95.000,0.00,0.00,0.6,185.3
2747,03/28/18 10:45:00 PM,959.950,23.160,94.800,0.00,0.00,0.6,185.3
2748,03/28/18 10:50:00 PM,959.950,23.184,94.700,0.00,0.00,0.6,185.3
2749,03/28/18 10:55:00 PM,960.050,23.184,95.000,0.00,0.00,0.6,185.3
2750,03/28/18 11:00:00 PM,959.950,23.088,94.700,0.00,0.00,0.6,185.3
2751,03/28/18 11:05:00 PM,959.850,23.016,95.100,0.00,0.00,0.6,185.3
2752,03/28/18 11:10:00 PM,959.750,23.112,94.700,0.00,0.00,0.6,185.3
2753,03/28/18 11:15:00 PM,959.750,23.088,95.300,0.00,0.00,0.6,185.3
2754,03/28/18 11:20:00 PM,959.850,23.064,95.500,0.00,0.00,0.6,185.3
2755,03/28/18 11:25:00 PM,959.850,23.088,95.500,0.00,0.00,0.6,185.3
2756,03/28/18 11:30:00 PM,959.850,23.064,95.500,0.00,0.00,0.6,185.3
2757,03/28/18 11:35:00 PM,959.750,22.992,95.900,0.00,0.00,0.6,185.3
2758,03/28/18 11:40:00 PM,959.750,22.968,95.500,0.00,0.00,0.6,185.3
2759,03/28/18 11:45:00 PM,959.750,22.944,95.700,0.00,0.00,0.6,185.3
2760,03/28/18 11:50:00 PM,959.650,22.872,95.800,0.00,0.00,0.6,186.7
2761,03/28/18 11:55:00 PM,959.550,22.944,96.400,0.00,0.00,0.6,186.7
2762,03/29/18 12:00:00 AM,959.550,22.848,97.000,0.00,0.00,0.6,185.3
2763,03/29/18 12:05:00 AM,959.550,22.776,97.000,0.00,0.00,0.6,185.3
2764,03/29/18 12:10:00 AM,959.650,22.824,96.900,0.00,0.00,0.6,185.3
2765,03/29/18 12:15:00 AM,959.550,22.753,97.500,0.00,0.00,0.6,185.3
2766,03/29/18 12:20:00 AM,959.550,22.705,97.900,0.00,0.00,0.6,185.3
2767,03/29/18 12:25:00 AM,959.550,22.729,97.300,0.00,0.00,0.6,185.3
2768,03/29/18 12:30:00 AM,959.550,22.824,97.600,0.00,0.00,0.6,185.3
2769,03/29/18 12:35:00 AM,959.450,22.872,97.100,0.00,0.00,0.6,185.3
2770,03/29/18 12:40:00 AM,959.450,22.968,96.400,0.00,0.00,0.6,185.3
2771,03/29/18 12:45:00 AM,959.350,22.992,96.700,0.00,0.00,0.6,185.3
2772,03/29/18 12:50:00 AM,959.250,22.968,96.500,0.00,0.00,0.6,185.3
2773,03/29/18 12:55:00 AM,959.250,23.064,96.300,0.00,0.00,0.6,185.3
2774,03/29/18 01:00:00 AM,959.250,23.064,96.800,0.00,0.00,0.6,185.3
2775,03/29/18 01:05:00 AM,959.150,23.040,96.700,0.00,0.00,0.6,185.3
2776,03/29/18 01:10:00 AM,959.050,22.992,96.200,0.00,0.00,0.6,185.3
2777,03/29/18 01:15:00 AM,959.050,22.968,96.600,0.00,0.00,0.6,185.3
2778,03/29/18 01:20:00 AM,959.050,22.992,96.300,0.00,0.00,0.6,185.3
2779,03/29/18 01:25:00 AM,958.950,22.944,96.200,0.00,0.00,0.6,185.3
2780,03/29/18 01:30:00 AM,958.850,22.848,96.600,0.00,0.00,0.6,185.3
2781,03/29/18 01:35:00 AM,958.750,22.848,96.600,0.00,0.00,0.6,185.3
2782,03/29/18 01:40:00 AM,958.550,22.896,96.300,0.00,0.00,0.6,185.3
2783,03/29/18 01:45:00 AM,958.450,22.968,96.600,0.00,0.00,0.6,185.3
2784,03/29/18 01:50:00 AM,958.450,22.848,96.300,0.00,0.00,0.6,185.3
2785,03/29/18 01:55:00 AM,958.350,22.896,96.500,0.00,0.76,0.6,185.3
2786,03/29/18 02:00:00 AM,958.250,22.944,95.800,0.00,0.76,0.6,186.7
2787,03/29/18 02:05:00 AM,958.150,22.896,95.200,0.00,0.50,0.6,186.7
2788,03/29/18 02:10:00 AM,958.050,22.848,95.400,0.00,0.00,0.6,186.7
2789,03/29/18 02:15:00 AM,957.950,22.753,96.300,0.00,0.00,0.6,185.3
2790,03/29/18 02:20:00 AM,957.950,22.681,96.900,0.00,0.00,0.6,185.3
2791,03/29/18 02:25:00 AM,957.850,22.824,96.500,0.00,0.00,0.6,185.3
2792,03/29/18 02:30:00 AM,957.750,22.848,96.000,0.00,0.25,0.6,186.7
2793,03/29/18 02:35:00 AM,957.750,22.824,96.800,0.00,0.00,0.6,185.3
2794,03/29/18 02:40:00 AM,957.750,22.824,96.900,0.00,0.00,0.6,185.3
2795,03/29/18 02:45:00 AM,957.750,22.896,96.500,0.00,0.00,0.6,185.3
2796,03/29/18 02:50:00 AM,957.650,22.896,96.500,0.00,0.00,0.6,185.3
2797,03/29/18 02:55:00 AM,957.550,22.848,96.700,0.00,0.00,0.6,185.3
2798,03/29/18 03:00:00 AM,957.550,22.872,96.500,0.00,0.00,0.6,185.3
2799,03/29/18 03:05:00 AM,957.450,22.920,97.000,0.00,0.00,0.6,185.3
2800,03/29/18 03:10:00 AM,957.450,23.016,96.700,0.00,0.00,0.6,185.3
2801,03/29/18 03:15:00 AM,957.350,23.040,97.400,0.00,0.25,0.6,185.3
2802,03/29/18 03:20:00 AM,957.250,23.088,96.400,0.00,0.00,0.6,185.3
2803,03/29/18 03:25:00 AM,957.250,23.088,96.600,0.00,0.00,0.6,185.3
2804,03/29/18 03:30:00 AM,957.150,23.088,96.900,0.00,0.00,0.6,185.3
2805,03/29/18 03:35:00 AM,957.250,23.184,96.100,0.00,0.00,0.6,185.3
2806,03/29/18 03:40:00 AM,957.350,23.208,95.700,0.00,0.00,0.6,185.3
2807,03/29/18 03:45:00 AM,957.350,23.184,95.900,0.00,0.50,0.6,185.3
2808,03/29/18 03:50:00 AM,957.350,23.064,96.800,0.00,0.76,0.6,185.3
2809,03/29/18 03:55:00 AM,957.350,22.992,97.300,0.00,1.01,0.6,183.9
2810,03/29/18 04:00:00 AM,957.350,23.160,96.700,0.00,1.26,0.6,155.8
2811,03/29/18 04:05:00 AM,957.250,23.256,95.900,0.00,1.01,0.6,127.8
2812,03/29/18 04:10:00 AM,957.250,23.328,95.400,0.25,1.01,0.6,130.6
2813,03/29/18 04:15:00 AM,957.150,23.352,94.600,0.00,0.50,0.6,165.7
2814,03/29/18 04:20:00 AM,957.150,23.328,94.300,0.00,1.01,0.6,165.7
2815,03/29/18 04:25:00 AM,957.250,23.424,94.900,0.00,0.00,0.6,165.7
2816,03/29/18 04:30:00 AM,957.250,23.424,94.500,0.00,0.00,0.6,165.7
2817,03/29/18 04:35:00 AM,957.250,23.424,94.900,0.00,0.76,0.6,172.7
2818,03/29/18 04:40:00 AM,957.250,23.376,94.900,0.00,1.51,0.6,198.0
2819,03/29/18 04:45:00 AM,957.150,23.352,95.300,0.25,1.76,0.6,198.0
2820,03/29/18 04:50:00 AM,957.250,23.424,94.600,0.76,1.76,0.6,198.0
2821,03/29/18 04:55:00 AM,957.350,23.472,94.500,0.00,0.50,0.6,198.0
2822,03/29/18 05:00:00 AM,957.450,23.448,94.600,0.00,1.01,0.6,198.0
2823,03/29/18 05:05:00 AM,957.550,23.376,94.200,0.00,0.76,0.6,198.0
2824,03/29/18 05:10:00 AM,957.550,23.328,94.700,0.00,0.00,0.6,198.0
2825,03/29/18 05:15:00 AM,957.650,23.280,95.200,0.00,0.00,0.6,198.0
2826,03/29/18 05:20:00 AM,957.750,23.232,95.700,0.00,0.00,0.6,198.0
2827,03/29/18 05:25:00 AM,957.850,23.136,95.800,0.00,0.00,0.6,193.7
2828,03/29/18 05:30:00 AM,958.050,23.088,96.000,0.00,0.76,0.6,193.7
2829,03/29/18 05:35:00 AM,958.050,23.064,95.700,0.00,0.76,0.6,154.4
2830,03/29/18 05:40:00 AM,958.150,23.064,95.600,0.00,0.50,0.6,154.4
2831,03/29/18 05:45:00 AM,958.050,23.040,95.600,0.25,1.26,0.6,154.4
2832,03/29/18 05:50:00 AM,958.050,23.064,95.500,0.50,1.01,0.6,154.4
2833,03/29/18 05:55:00 AM,958.150,23.136,94.800,0.25,1.26,0.6,154.4
2834,03/29/18 06:00:00 AM,958.150,23.088,94.600,0.00,0.50,0.6,154.4
2835,03/29/18 06:05:00 AM,958.250,23.112,94.300,0.00,0.00,0.6,154.4
2836,03/29/18 06:10:00 AM,958.250,22.944,95.600,0.00,0.25,0.6,155.8
2837,03/29/18 06:15:00 AM,958.250,22.800,96.300,0.25,1.26,0.6,169.9
2838,03/29/18 06:20:00 AM,958.250,22.657,96.500,0.50,1.26,0.6,199.4
2839,03/29/18 06:25:00 AM,958.250,22.609,96.300,0.25,1.01,1.9,199.4
2840,03/29/18 06:30:00 AM,958.250,22.393,97.000,0.00,0.25,6.9,199.4
2841,03/29/18 06:35:00 AM,958.250,22.274,97.700,0.00,0.25,11.9,199.4
2842,03/29/18 06:40:00 AM,958.350,22.226,98.300,0.00,0.00,15.6,199.4
2843,03/29/18 06:45:00 AM,958.450,22.274,98.600,0.00,0.00,16.9,199.4
2844,03/29/18 06:50:00 AM,958.450,22.298,98.700,0.00,0.25,19.4,199.4
2845,03/29/18 06:55:00 AM,958.550,22.393,98.700,0.00,0.50,23.1,199.4
2846,03/29/18 07:00:00 AM,958.550,22.609,98.500,0.00,0.76,30.6,199.4
2847,03/29/18 07:05:00 AM,958.550,22.848,98.000,0.00,0.76,45.6,199.4
2848,03/29/18 07:10:00 AM,958.550,23.064,96.900,0.00,0.25,60.6,199.4
2849,03/29/18 07:15:00 AM,958.550,23.376,96.600,0.00,0.00,79.4,199.4
2850,03/29/18 07:20:00 AM,958.550,23.569,95.800,0.00,1.26,85.6,199.4
2851,03/29/18 07:25:00 AM,958.650,23.713,95.100,0.25,1.26,64.4,199.4
2852,03/29/18 07:30:00 AM,958.750,23.761,94.400,0.00,0.25,64.4,199.4
2853,03/29/18 07:35:00 AM,958.850,23.809,94.700,0.00,0.00,48.1,199.4
2854,03/29/18 07:40:00 AM,958.950,23.930,94.700,0.00,0.00,50.6,199.4
2855,03/29/18 07:45:00 AM,959.150,23.954,94.600,0.00,0.00,50.6,199.4
2856,03/29/18 07:50:00 AM,959.150,23.954,94.900,0.00,0.00,48.1,199.4
2857,03/29/18 07:55:00 AM,959.150,24.219,94.900,0.00,0.00,74.4,199.4
2858,03/29/18 08:00:00 AM,959.250,25.404,93.400,0.00,0.00,346.9,199.4
2859,03/29/18 08:05:00 AM,959.450,26.207,89.500,0.00,0.00,409.4,199.4
2860,03/29/18 08:10:00 AM,959.450,27.358,86.400,0.00,0.50,391.9,199.4
2861,03/29/18 08:15:00 AM,959.450,26.573,84.800,0.00,0.50,409.4,199.4
2862,03/29/18 08:20:00 AM,959.350,26.989,84.900,0.00,0.25,423.1,200.8
2863,03/29/18 08:25:00 AM,959.450,27.210,84.500,0.00,1.51,466.9,193.7
2864,03/29/18 08:30:00 AM,959.550,28.023,83.600,0.25,1.26,466.9,140.4
2865,03/29/18 08:35:00 AM,959.650,28.742,82.600,0.00,0.50,511.9,124.9
2866,03/29/18 08:40:00 AM,959.750,28.023,80.500,0.00,0.76,194.4,141.8
2867,03/29/18 08:45:00 AM,959.750,27.924,82.200,0.00,0.00,454.4,144.6
